2026-05-06 09:29:06 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-05-06 10:16:39 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:16:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:16:44 [reactor-http-nio-6] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 195ms
2026-05-06 10:16:55 [http-nio-5500-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:17:10 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:17:25 [http-nio-5500-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:17:40 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:17:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:17:44 [reactor-http-nio-7] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 199ms
2026-05-06 10:17:56 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:18:11 [http-nio-5500-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:18:26 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:18:42 [http-nio-5500-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:18:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:18:44 [reactor-http-nio-8] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 173ms
2026-05-06 10:18:57 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:19:12 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:19:27 [http-nio-5500-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:19:42 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:19:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:19:44 [reactor-http-nio-9] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 669ms
2026-05-06 10:19:57 [http-nio-5500-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:20:12 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:20:27 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:20:42 [http-nio-5500-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:20:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:20:44 [reactor-http-nio-10] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 169ms
2026-05-06 10:20:58 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:21:13 [http-nio-5500-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:21:28 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:21:43 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:21:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:21:44 [reactor-http-nio-11] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 190ms
2026-05-06 10:21:58 [http-nio-5500-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:22:14 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:22:30 [http-nio-5500-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:22:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:22:44 [reactor-http-nio-12] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 186ms
2026-05-06 10:22:45 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:23:00 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:23:15 [http-nio-5500-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:23:31 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:23:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:23:44 [reactor-http-nio-1] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 187ms
2026-05-06 10:23:46 [http-nio-5500-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:24:01 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:24:16 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:24:32 [http-nio-5500-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:24:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:24:44 [reactor-http-nio-2] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 192ms
2026-05-06 10:24:47 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:25:02 [http-nio-5500-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:25:17 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:25:33 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:25:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:25:44 [reactor-http-nio-3] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 175ms
2026-05-06 10:25:48 [http-nio-5500-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:26:03 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:26:18 [http-nio-5500-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:26:34 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:26:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:26:44 [reactor-http-nio-4] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 178ms
2026-05-06 10:26:49 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:27:04 [http-nio-5500-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:27:20 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:27:35 [http-nio-5500-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:27:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:27:44 [reactor-http-nio-5] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 184ms
2026-05-06 10:27:50 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:28:05 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:28:21 [http-nio-5500-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:28:36 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:28:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:28:44 [reactor-http-nio-6] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 163ms
2026-05-06 10:28:51 [http-nio-5500-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:29:06 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:29:22 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:29:37 [http-nio-5500-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:29:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:29:44 [reactor-http-nio-7] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 462ms
2026-05-06 10:29:52 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:30:07 [http-nio-5500-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:30:23 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:30:38 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:30:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:30:44 [reactor-http-nio-8] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 177ms
2026-05-06 10:30:54 [http-nio-5500-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:31:09 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:31:25 [http-nio-5500-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:31:40 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:31:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 10:31:44 [reactor-http-nio-9] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 184ms
2026-05-06 10:31:55 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:32:10 [http-nio-5500-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 10:32:26 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
